gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,1,Blue,top,Tenacity,oe:player:5a727a99621f9e7f1d95f26fb6e5c52,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,K'Sante,Lucian,Kalista,Nocturne,Rakan,Aphelios,1647,0,2,1,0,4,13,0,0,0,0,0,0,0,0,0.1457,0.6193,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,7547,274.9362,0.16433,694.5355,1203.8616,10,0.3643,2,0.0729,3,19,0.6922,10818,7183,261.6758,0.275556,10275,,255,255,0,,,9.2896,3075,5074,79,3399,4935,95,-324,139,-16,0,0,0,0,0,0,5346,8193,132,4897,7660,138,449,533,-6,1,0,0,0,0,0
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,2,Blue,jng,Perry,oe:player:622d4de9392e60c0e92b4333486df08,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,Xin Zhao,Lucian,Kalista,Nocturne,Rakan,Aphelios,1647,0,0,4,3,4,13,0,0,0,0,0,0,0,0,0.1457,0.6193,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,8835,321.8579,0.192375,977.9599,754.0619,8,0.2914,5,0.1821,6,34,1.2386,7949,4314,157.1585,0.165487,7250,,149,10,139,,,5.4281,3091,3231,63,3059,3325,72,32,-94,-9,0,0,0,0,0,0,4542,5302,97,4952,5596,117,-410,-294,-20,0,0,0,1,0,0
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,3,Blue,mid,Young,oe:player:aa7b13aaac8ab04283ce9626c6399d0,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,Azir,Lucian,Kalista,Nocturne,Rakan,Aphelios,1647,0,1,2,2,4,13,0,0,0,0,0,0,0,0,0.1457,0.6193,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,11775,428.9617,0.256391,505.3552,356.1384,10,0.3643,5,0.1821,4,32,1.1658,10020,6385,232.6047,0.24494,9475,,245,240,5,,,8.9253,3251,5015,86,3466,5150,96,-215,-135,-10,0,0,0,0,0,0,5048,7925,142,5335,8031,151,-287,-106,-9,0,0,0,0,1,0
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,4,Blue,bot,Minui,oe:player:74e0b77be6a035bd39e25bd4bea863e,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,Ezreal,Lucian,Kalista,Nocturne,Rakan,Aphelios,1647,0,1,5,2,4,13,0,0,0,0,0,0,0,1,0.1457,0.6193,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,11951,435.3734,0.260223,450.9654,262.8415,8,0.2914,7,0.2550,1,20,0.7286,9437,5802,211.3661,0.222574,8625,,220,220,0,,,8.0146,3248,3148,85,3465,3253,84,-217,-105,1,0,0,1,0,1,0,4736,4673,125,5970,5621,132,-1234,-948,-7,0,0,2,0,1,1
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,5,Blue,sup,Poome,oe:player:bb20d273a22a0d558c8853822631f60,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,Karma,Lucian,Kalista,Nocturne,Rakan,Aphelios,1647,0,0,1,3,4,13,0,0,0,0,0,0,0,0,0.1457,0.6193,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5818,211.9490,0.126682,304.6266,166.3388,38,1.3843,8,0.2914,9,89,3.2423,6019,2384,86.8488,0.0914431,5425,,29,29,0,,,1.0565,2283,2553,14,2548,2601,18,-265,-48,-4,0,0,0,1,0,0,3402,3612,23,3713,3443,24,-311,169,-1,0,0,0,1,1,0
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,6,Red,top,Srtty,oe:player:4d0ec5fa505ee341aff8b2309356afc,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Rumble,Seraphine,Senna,Ashe,Ziggs,Jhin,1647,1,1,1,6,13,4,0,0,0,0,0,0,0,0,0.4736,0.6193,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,16320,594.5355,0.264069,516.1384,480.8015,11,0.4007,1,0.0364,5,21,0.7650,9946,6311,229.9089,0.175392,8125,,215,211,4,,,7.8324,3399,4935,95,3075,5074,79,324,-139,16,0,0,0,0,0,0,4897,7660,138,5346,8193,132,-449,-533,6,0,0,0,1,0,0
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,7,Red,jng,Sheiden,oe:player:5f048688474a6eacfefd74bd53d8715,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Vi,Seraphine,Senna,Ashe,Ziggs,Jhin,1647,1,4,1,4,13,4,0,0,0,0,0,0,0,0,0.4736,0.6193,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,9197,335.0455,0.148814,913.2240,1313.3698,10,0.3643,10,0.3643,8,45,1.6393,10601,6966,253.7705,0.193596,9400,,201,15,186,,,7.3224,3059,3325,72,3091,3231,63,-32,94,9,0,0,0,0,0,0,4952,5596,117,4542,5302,97,410,294,20,1,0,0,0,0,0
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,8,Red,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Yone,Seraphine,Senna,Ashe,Ziggs,Jhin,1647,1,3,0,7,13,4,0,0,0,0,0,0,0,0,0.4736,0.6193,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17576,640.2914,0.284392,595.0091,599.9636,8,0.2914,4,0.1457,6,25,0.9107,13140,9505,346.2659,0.264164,11400,,288,281,7,,,10.4918,3466,5150,96,3251,5015,86,215,135,10,0,0,0,0,0,0,5335,8031,151,5048,7925,142,287,106,9,0,1,0,0,0,0
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,9,Red,bot,sajed,oe:player:3b63ea0de80cfb191f952872b392da9,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Varus,Seraphine,Senna,Ashe,Ziggs,Jhin,1647,1,4,1,3,13,4,0,0,0,0,1,0,1,0,0.4736,0.6193,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14173,516.3206,0.229329,266.0474,254.3898,7,0.2550,7,0.2550,0,17,0.6193,12950,9315,339.3443,0.258883,11400,,255,252,3,,,9.2896,3465,3253,84,3248,3148,85,217,105,-1,0,1,0,0,0,1,5970,5621,132,4736,4673,125,1234,948,7,0,1,1,0,0,2
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,10,Red,sup,Chime,oe:player:6c7c8b16d921fbf3394e228f1554ef5,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Nautilus,Seraphine,Senna,Ashe,Ziggs,Jhin,1647,1,1,1,10,13,4,0,0,0,0,1,1,0,0,0.4736,0.6193,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4536,165.2459,0.0733957,279.0164,431.3661,43,1.5665,7,0.2550,8,89,3.2423,7520,3885,141.5301,0.107965,6550,,27,27,0,,,0.9836,2548,2601,18,2283,2553,14,265,48,4,1,0,0,0,0,0,3713,3443,24,3402,3612,23,311,-169,1,1,1,0,0,0,0
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,100,Blue,team,,,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,,Lucian,Kalista,Nocturne,Rakan,Aphelios,1647,0,4,13,10,4,13,0,0,0,0,0,,,,0.1457,0.6193,0,1,3,1,3,1,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,3,8,0,0,3,4,0,1,45926,1673.0783,,2933.4426,2743.2423,74,2.6958,27,0.9836,23,194,7.0674,44243,26066,949.5811,,41050,-0.132499,,754,144,,,32.7140,14948,19021,327,15937,19264,365,-989,-243,-38,0,0,1,1,1,0,23074,29705,519,24867,30351,562,-1793,-646,-43,1,0,2,2,3,1
LOLTMNT01_35289,complete,,NACL,2024,Spring,0,2024-01-21 00:33:05,1,14.01,200,Red,team,,,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,,Seraphine,Senna,Ashe,Ziggs,Jhin,1647,1,13,4,30,13,4,0,0,0,0,1,,,,0.4736,0.6193,1,3,1,3,1,1,0,1,0,0,1,,0,0,1,1,0,1,1,0,1,8,3,1,1,4,3,1,0,61802,2251.4390,,2569.4353,3079.8907,79,2.8780,29,1.0565,27,197,7.1767,54157,35980,1310.7468,,46875,0.132499,,786,200,,,35.9199,15937,19264,365,14948,19021,327,989,243,38,1,1,0,0,0,1,24867,30351,562,23074,29705,519,1793,646,43,2,3,1,1,0,2
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,1,Blue,top,Tenacity,oe:player:5a727a99621f9e7f1d95f26fb6e5c52,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,Aatrox,Lucian,Kalista,Nocturne,Rakan,Caitlyn,1634,0,2,5,3,13,27,0,0,0,0,1,0,1,0,0.4774,1.4688,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13682,502.3990,0.214964,984.3452,835.5202,9,0.3305,4,0.1469,3,23,0.8446,9796,6187,227.1848,0.210607,9700,,207,200,7,,,7.6010,3206,4584,74,3067,4186,62,139,398,12,0,1,1,1,0,1,5330,7279,128,4688,6354,91,642,925,37,0,1,2,1,2,1
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,2,Blue,jng,Perry,oe:player:622d4de9392e60c0e92b4333486df08,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,Vi,Lucian,Kalista,Nocturne,Rakan,Caitlyn,1634,0,1,6,2,13,27,0,0,0,0,0,0,0,0,0.4774,1.4688,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,8043,295.3366,0.126367,1106.2179,1273.3660,6,0.2203,4,0.1469,4,30,1.1016,7837,4228,155.2509,0.143922,7650,,145,5,140,,,5.3244,3171,3447,71,2979,3067,60,192,380,11,0,0,0,0,1,0,4749,5768,102,4336,5024,91,413,744,11,0,1,1,0,1,1
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,3,Blue,mid,Young,oe:player:aa7b13aaac8ab04283ce9626c6399d0,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,Akali,Lucian,Kalista,Nocturne,Rakan,Caitlyn,1634,0,9,5,2,13,27,1,0,0,0,1,1,0,0,0.4774,1.4688,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,21761,799.0575,0.341896,954.0147,713.4639,7,0.2570,4,0.1469,4,29,1.0649,13227,9618,353.1701,0.327398,10900,,230,230,0,,,8.4455,4149,5276,96,3389,5028,93,760,248,3,2,0,0,0,0,0,6509,8252,143,5710,7171,122,799,1081,21,4,0,0,3,0,1
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,4,Blue,bot,Minui,oe:player:74e0b77be6a035bd39e25bd4bea863e,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,Aphelios,Lucian,Kalista,Nocturne,Rakan,Caitlyn,1634,0,1,6,5,13,27,0,0,0,0,0,0,0,0,0.4774,1.4688,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,10450,383.7209,0.164184,570.6610,359.5226,8,0.2938,3,0.1102,2,18,0.6610,9757,6148,225.7528,0.209279,9100,,192,187,5,,,7.0502,3015,2819,70,3262,3393,80,-247,-574,-10,0,0,0,0,0,0,5042,4845,113,5578,5809,133,-536,-964,-20,0,1,0,0,0,0
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,5,Blue,sup,Poome,oe:player:bb20d273a22a0d558c8853822631f60,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,Bard,Lucian,Kalista,Nocturne,Rakan,Caitlyn,1634,0,0,5,9,13,27,0,0,0,0,0,0,0,0,0.4774,1.4688,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,9712,356.6218,0.152589,676.7442,584.9082,44,1.6157,7,0.2570,11,90,3.3048,6805,3196,117.3562,0.108793,5875,,31,31,0,,,1.1383,2286,2371,13,2214,2293,15,72,78,-2,0,0,0,0,1,1,3561,3697,20,3662,4010,25,-101,-313,-5,0,0,1,0,2,1
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,6,Red,top,Srtty,oe:player:4d0ec5fa505ee341aff8b2309356afc,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Jax,Seraphine,Senna,Ashe,Milio,LeBlanc,1634,1,1,4,6,27,13,0,0,0,0,0,0,0,0,0.9914,1.4688,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13893,510.1469,0.151881,779.0820,567.3195,8,0.2938,3,0.1102,2,21,0.7711,9094,5485,201.4076,0.143839,8733,,172,161,11,,,6.3158,3067,4186,62,3206,4584,74,-139,-398,-12,1,0,1,0,1,1,4688,6354,91,5330,7279,128,-642,-925,-37,1,2,1,0,1,2
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,7,Red,jng,Sheiden,oe:player:5f048688474a6eacfefd74bd53d8715,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Maokai,Seraphine,Senna,Ashe,Milio,LeBlanc,1634,1,3,2,13,27,13,0,0,0,0,0,0,0,0,0.9914,1.4688,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,12245,449.6328,0.133865,1204.8837,1449.1799,8,0.2938,9,0.3305,6,42,1.5422,9858,6249,229.4614,0.163874,7950,,152,25,127,,,5.5814,2979,3067,60,3171,3447,71,-192,-380,-11,0,1,0,0,0,0,4336,5024,91,4749,5768,102,-413,-744,-11,0,1,1,0,1,1
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,8,Red,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Azir,Seraphine,Senna,Ashe,Milio,LeBlanc,1634,1,15,2,4,27,13,3,1,0,0,0,0,0,0,0.9914,1.4688,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,36225,1330.1714,0.396019,711.1506,593.2069,13,0.4774,6,0.2203,6,34,1.2485,15500,11891,436.6340,0.311829,11950,,230,226,4,,,8.4455,3389,5028,93,4149,5276,96,-760,-248,-3,0,0,0,2,0,0,5710,7171,122,6509,8252,143,-799,-1081,-21,3,0,1,4,0,0
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,9,Red,bot,sajed,oe:player:3b63ea0de80cfb191f952872b392da9,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Xayah,Seraphine,Senna,Ashe,Milio,LeBlanc,1634,1,7,1,8,27,13,1,0,0,0,0,0,0,0,0.9914,1.4688,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,21095,774.6022,0.230614,368.1885,197.4786,9,0.3305,6,0.2203,2,30,1.1016,14313,10704,393.0477,0.280701,11550,,260,244,16,,,9.5471,3262,3393,80,3015,2819,70,247,574,10,0,0,0,0,0,0,5578,5809,133,5042,4845,113,536,964,20,0,0,0,0,1,0
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,10,Red,sup,Chime,oe:player:6c7c8b16d921fbf3394e228f1554ef5,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,Blitzcrank,Seraphine,Senna,Ashe,Milio,LeBlanc,1634,1,1,4,10,27,13,0,0,0,0,0,0,0,1,0.9914,1.4688,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8015,294.3084,0.0876215,512.3868,465.7895,42,1.5422,7,0.2570,12,80,2.9376,7413,3804,139.6818,0.0997566,7175,,29,29,0,,,1.0649,2214,2293,15,2286,2371,13,-72,-78,2,0,1,1,0,0,0,3662,4010,25,3561,3697,20,101,313,5,0,2,1,0,0,1
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,100,Blue,team,,,Disguised,oe:team:289284911fb6f41c0ccaecc3a0c2891,,Lucian,Kalista,Nocturne,Rakan,Caitlyn,1634,0,13,27,21,13,27,1,0,0,0,1,,,,0.4774,1.4688,0,0,4,0,4,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,1,3,8,1,1,7,5,0,1,63648,2337.1359,,4291.9829,3766.7809,74,2.7173,22,0.8078,24,190,6.9767,47422,29377,1078.7148,,43225,-0.0912533,,653,152,,,29.5594,15827,18497,324,14911,17967,310,916,530,14,2,1,1,1,2,2,25191,29841,506,23974,28368,462,1217,1473,44,4,3,4,4,5,4
LOLTMNT01_35293,complete,,NACL,2024,Spring,0,2024-01-21 01:17:26,2,14.01,200,Red,team,,,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,,Seraphine,Senna,Ashe,Milio,LeBlanc,1634,1,27,13,41,27,13,4,1,0,0,0,,,,0.9914,1.4688,1,4,0,4,0,0,1,0,0,2,1,,0,0,0,0,1,1,1,0,0,8,3,0,0,5,7,1,0,91473,3358.8617,,3575.6916,3272.9743,80,2.9376,31,1.1383,28,207,7.6010,56178,38133,1400.2326,,47358,0.0912533,,685,158,,,30.9547,14911,17967,310,15827,18497,324,-916,-530,-14,1,2,2,2,1,1,23974,28368,462,25191,29841,506,-1217,-1473,-44,4,5,4,4,3,4
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,1,Blue,top,Jenkins,oe:player:2e54334c0a5ce2e3e5a5845df3ab3ad,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,Udyr,Kalista,Nocturne,Senna,Akali,Olaf,1677,0,0,4,0,1,15,0,0,0,0,0,0,0,0,0.0358,0.5725,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,6754,241.6458,0.152481,552.7013,694.9553,13,0.4651,4,0.1431,6,32,1.1449,8513,4816,172.3077,0.194846,8200,,196,196,0,,,7.0125,2740,4548,64,3896,4954,82,-1156,-406,-18,0,0,2,2,1,0,4576,7662,120,5893,8076,145,-1317,-414,-25,0,0,2,2,1,0
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,2,Blue,jng,Keel,oe:player:4ef00a200b9361cd76bb7e612b171c4,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,Vi,Kalista,Nocturne,Senna,Akali,Olaf,1677,0,1,3,0,1,15,0,0,0,0,0,0,0,0,0.0358,0.5725,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,1,5129,183.5063,0.115794,678.9982,1016.3148,10,0.3578,1,0.0358,6,20,0.7156,8262,4565,163.3274,0.184692,8180,,164,11,153,,,5.8676,2904,3201,58,4006,3806,75,-1102,-605,-17,0,0,1,2,1,0,4415,5409,95,5889,6626,130,-1474,-1217,-35,0,0,1,2,1,0
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,3,Blue,mid,Roamer,oe:player:ea58943d300b14d684bb05b3975fe15,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,Azir,Kalista,Nocturne,Senna,Akali,Olaf,1677,0,0,2,1,1,15,0,0,0,0,0,0,0,0,0.0358,0.5725,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14976,535.8140,0.338104,514.4902,344.7227,15,0.5367,7,0.2504,7,32,1.1449,10377,6680,238.9982,0.270255,10275,,265,265,0,,,9.4812,3270,4886,89,3547,4490,87,-277,396,2,0,0,0,1,0,0,5313,8079,150,5253,7212,138,60,867,12,0,0,0,1,0,0
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,4,Blue,bot,Spawn,oe:player:3f96b0d5494895f5e964dc16ea8f27b,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,Varus,Kalista,Nocturne,Senna,Akali,Olaf,1677,0,0,3,0,1,15,0,0,0,0,0,0,0,0,0.0358,0.5725,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12892,461.2522,0.291055,332.2361,201.6100,13,0.4651,2,0.0716,4,21,0.7513,9757,6060,216.8157,0.245172,9950,,237,237,0,,,8.4794,3400,3390,83,3136,2858,72,264,532,11,0,0,1,0,2,0,5242,5674,131,5028,5337,128,214,337,3,0,0,1,0,2,0
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,5,Blue,sup,Kim Down,oe:player:2a8f9050a8f7c5dd91f2332dc3bb2f5,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,Rakan,Kalista,Nocturne,Senna,Akali,Olaf,1677,0,0,3,1,1,15,0,0,0,0,0,0,0,1,0.0358,0.5725,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4543,162.5403,0.102565,446.5116,406.3327,72,2.5760,22,0.7871,15,127,4.5438,6293,2596,92.8801,0.105035,5825,,38,38,0,,,1.3596,2394,2381,20,2711,2599,29,-317,-218,-9,0,0,1,0,2,0,3405,2810,23,4262,4017,58,-857,-1207,-35,0,0,1,0,2,0
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,6,Red,top,Qwacker,oe:player:1b7d720f9421df848050c33fbec3700,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,Darius,Kennen,Rumble,Ashe,Renata Glasc,Nautilus,1677,1,6,0,1,15,1,1,1,0,0,0,0,0,0,0.5367,0.5725,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14382,514.5617,0.26292,617.9964,525.0447,12,0.4293,3,0.1073,3,22,0.7871,12205,8508,304.4007,0.231201,9458,,283,263,20,,,10.1252,3896,4954,82,2740,4548,64,1156,406,18,2,1,0,0,0,2,5893,8076,145,4576,7662,120,1317,414,25,2,1,0,0,0,2
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,7,Red,jng,winnie,oe:player:0c27ab31c0bcfcd4eac6d3e155ea686,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,Xin Zhao,Kennen,Rumble,Ashe,Renata Glasc,Nautilus,1677,1,5,0,5,15,1,1,0,0,0,1,1,0,0,0.5367,0.5725,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,1,0,14055,502.8623,0.256942,1269.6959,976.2075,8,0.2862,19,0.6798,5,53,1.8962,12685,8988,321.5742,0.244244,11475,,245,56,189,,,8.7657,4006,3806,75,2904,3201,58,1102,605,17,2,1,0,0,0,1,5889,6626,130,4415,5409,95,1474,1217,35,2,1,0,0,0,1
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,8,Red,mid,DARKWINGS,oe:player:05a73863e113f3cb6b472a76da2ea52,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,Orianna,Kennen,Rumble,Ashe,Renata Glasc,Nautilus,1677,1,1,1,8,15,1,0,0,0,0,0,0,0,0,0.5367,0.5725,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,15867,567.6923,0.290068,423.0054,331.4132,14,0.5009,4,0.1431,6,31,1.1091,10446,6749,241.4669,0.183402,9750,,234,230,4,,,8.3721,3547,4490,87,3270,4886,89,277,-396,-2,1,0,0,0,0,0,5253,7212,138,5313,8079,150,-60,-867,-12,1,0,0,0,0,0
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,9,Red,bot,Airren,oe:player:f6afb3ca3ac4cb969cc0c36330d8ee8,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,Lucian,Kennen,Rumble,Ashe,Renata Glasc,Nautilus,1677,1,3,0,6,15,1,0,0,0,0,1,0,1,0,0.5367,0.5725,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8223,294.2039,0.150326,277.1377,142.9696,27,0.9660,12,0.4293,2,56,2.0036,12150,8453,302.4329,0.229706,11200,,236,228,8,,,8.4436,3136,2858,72,3400,3390,83,-264,-532,-11,0,2,0,0,0,1,5028,5337,128,5242,5674,131,-214,-337,-3,0,2,0,0,0,1
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,10,Red,sup,Doxa,oe:player:afcd3cdcf44e5da63f9e2a3dcb5ba50,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,Milio,Kennen,Rumble,Ashe,Renata Glasc,Nautilus,1677,1,0,0,10,15,1,0,0,0,0,1,0,1,0,0.5367,0.5725,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2174,77.7818,0.0397433,212.5581,104.9374,37,1.3238,14,0.5009,6,69,2.4687,7798,4101,146.7263,0.111447,6750,,73,69,4,,,2.6118,2711,2599,29,2394,2381,20,317,218,9,0,2,0,0,0,1,4262,4017,58,3405,2810,23,857,1207,35,0,2,0,0,0,1
LOLTMNT01_34283,complete,,NACL,2024,Spring,0,2024-01-21 02:02:49,1,14.01,100,Blue,team,,,Team Liquid Challengers,oe:team:aeb3be196652186472d8f244ee9ef0a,,Kalista,Nocturne,Senna,Akali,Olaf,1677,0,1,15,2,1,15,0,0,0,0,0,,,,0.0358,0.5725,0,0,4,0,4,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0,2,9,0,0,5,2,0,1,44294,1584.7585,,2524.9374,2663.9356,123,4.4007,36,1.2880,38,232,8.3005,43202,24719,884.4007,,42430,-0.136235,,747,153,,,32.2004,14708,18406,314,17296,18707,345,-2588,-301,-31,0,0,5,5,6,0,22951,29634,519,26325,31268,599,-3374,-1634,-80,0,0,5,5,6,0
